ID_Gasto,Fecha,Monto,Descripcion,Persona,Categoria,Subcategoria,Tipo de Gasto,Notas
DEMO-20250322-0180,2025-03-22,36.48,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250322-0179,2025-03-22,153.5,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250321-0178,2025-03-21,15.49,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250320-0176,2025-03-20,25.31,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250320-0174,2025-03-20,93.28,Artículos de limpieza y ferretería,Persona B,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20250320-0175,2025-03-20,347.34,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250320-0177,2025-03-20,33.44,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250319-0173,2025-03-19,17.38,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250319-0172,2025-03-19,70.28,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250318-0171,2025-03-18,47.96,Medicamentos y cuidado personal,Persona B,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250318-0170,2025-03-18,145.3,Cine / Concierto / Teatro,Persona A,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250318-0169,2025-03-18,25.49,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250318-0168,2025-03-18,23.75,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250318-0167,2025-03-18,212.06,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250317-0166,2025-03-17,20.99,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250316-0165,2025-03-16,29.39,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250316-0164,2025-03-16,112.52,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250315-0163,2025-03-15,66.94,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250315-0162,2025-03-15,77.22,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250315-0161,2025-03-15,17.75,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250313-0160,2025-03-13,198.9,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250312-0159,2025-03-12,28.18,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250310-0158,2025-03-10,23.24,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250310-0157,2025-03-10,38.41,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250309-0154,2025-03-09,147.29,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250309-0155,2025-03-09,17.93,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250309-0156,2025-03-09,65.12,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250308-0153,2025-03-08,32.67,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250308-0152,2025-03-08,187.56,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250308-0151,2025-03-08,173.71,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250307-0150,2025-03-07,37.26,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250306-0149,2025-03-06,100.66,Cine / Concierto / Teatro,Persona A,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250306-0148,2025-03-06,21.62,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250306-0147,2025-03-06,28.56,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250305-0140,2025-03-05,152.7,Recibo de Luz y Agua,Persona A,Hogar,Servicios Básicos,Fijo Mensual,Registro demostración - Hogar
DEMO-20250305-0143,2025-03-05,123.66,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250305-0139,2025-03-05,1400.0,Alquiler de departamento,Persona A,Hogar,Alquiler,Fijo Mensual,Registro demostración - Hogar
DEMO-20250305-0141,2025-03-05,112.87,Internet fibra óptica y telefonía,Persona B,Hogar,Internet/Telefonía,Fijo Mensual,Registro demostración - Hogar
DEMO-20250305-0142,2025-03-05,328.19,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250305-0145,2025-03-05,322.85,Cuota amortización de deuda,Persona B,Deuda,Tarjeta de Crédito,Fijo Mensual,Registro demostración - Deuda
DEMO-20250305-0146,2025-03-05,532.61,Aporte a fondo de inversión / ahorro,Persona B,Ahorro/Inversión,Fondo de Emergencia,Fijo Mensual,Registro demostración - Ahorro/Inversión
DEMO-20250305-0144,2025-03-05,50.68,Suscripción Netflix & Spotify,Persona A,Ocio,Streaming,Fijo Mensual,Registro demostración - Ocio
DEMO-20250304-0138,2025-03-04,114.33,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250304-0137,2025-03-04,93.43,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250303-0136,2025-03-03,42.48,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250303-0135,2025-03-03,192.0,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250302-0133,2025-03-02,270.31,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250302-0134,2025-03-02,24.38,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250301-0131,2025-03-01,20.5,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250301-0130,2025-03-01,69.69,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250301-0132,2025-03-01,44.84,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250228-0129,2025-02-28,187.48,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250227-0128,2025-02-27,151.03,Prendas de vestir / Calzado,Persona A,Ropa y Calzado,Vestimenta,Ocasional,Registro demostración - Ropa y Calzado
DEMO-20250227-0127,2025-02-27,34.68,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250226-0126,2025-02-26,25.01,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250226-0125,2025-02-26,19.24,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250225-0124,2025-02-25,28.34,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250224-0121,2025-02-24,15.91,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250224-0120,2025-02-24,344.77,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250224-0122,2025-02-24,84.8,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250224-0123,2025-02-24,31.13,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250223-0119,2025-02-23,293.37,Prendas de vestir / Calzado,Persona B,Ropa y Calzado,Vestimenta,Ocasional,Registro demostración - Ropa y Calzado
DEMO-20250223-0118,2025-02-23,61.83,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250223-0117,2025-02-23,30.81,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250222-0116,2025-02-22,76.23,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250221-0115,2025-02-21,28.22,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250221-0114,2025-02-21,90.08,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250220-0111,2025-02-20,28.99,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250220-0112,2025-02-20,76.5,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250220-0113,2025-02-20,40.95,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250219-0110,2025-02-19,43.36,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250218-0109,2025-02-18,99.67,Medicamentos y cuidado personal,Persona A,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20250218-0108,2025-02-18,30.93,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250218-0107,2025-02-18,30.92,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250217-0106,2025-02-17,80.26,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20250216-0105,2025-02-16,36.67,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250216-0104,2025-02-16,280.46,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20250215-0103,2025-02-15,38.27,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250215-0101,2025-02-15,21.44,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250215-0102,2025-02-15,69.87,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250213-0100,2025-02-13,31.64,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250212-0099,2025-02-12,25.98,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250211-0098,2025-02-11,44.11,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250209-0095,2025-02-09,16.61,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250209-0096,2025-02-09,56.6,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250209-0097,2025-02-09,17.74,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250208-0094,2025-02-08,25.89,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250207-0093,2025-02-07,32.81,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250207-0092,2025-02-07,120.21,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250207-0091,2025-02-07,43.69,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250207-0090,2025-02-07,28.21,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250207-0089,2025-02-07,155.41,Artículos de limpieza y ferretería,Persona A,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20250206-0088,2025-02-06,19.96,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250206-0087,2025-02-06,77.9,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250205-0082,2025-02-05,143.37,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20250205-0078,2025-02-05,1400.0,Alquiler de departamento,Persona B,Hogar,Alquiler,Fijo Mensual,Registro demostración - Hogar
DEMO-20250205-0079,2025-02-05,208.64,Recibo de Luz y Agua,Persona A,Hogar,Servicios Básicos,Fijo Mensual,Registro demostración - Hogar
DEMO-20250205-0080,2025-02-05,126.65,Internet fibra óptica y telefonía,Persona B,Hogar,Internet/Telefonía,Fijo Mensual,Registro demostración - Hogar
DEMO-20250205-0081,2025-02-05,37.28,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250205-0086,2025-02-05,419.6,Aporte a fondo de inversión / ahorro,Persona B,Ahorro/Inversión,Fondo de Emergencia,Fijo Mensual,Registro demostración - Ahorro/Inversión
DEMO-20250205-0083,2025-02-05,52.53,Suscripción Netflix & Spotify,Persona A,Ocio,Streaming,Fijo Mensual,Registro demostración - Ocio
DEMO-20250205-0084,2025-02-05,62.75,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250205-0085,2025-02-05,267.11,Cuota amortización de deuda,Persona B,Deuda,Tarjeta de Crédito,Fijo Mensual,Registro demostración - Deuda
DEMO-20250204-0077,2025-02-04,36.64,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250203-0075,2025-02-03,29.28,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250203-0074,2025-02-03,19.83,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250203-0076,2025-02-03,63.54,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20250202-0073,2025-02-02,24.02,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250202-0072,2025-02-02,162.21,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250201-0071,2025-02-01,83.04,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250131-0070,2025-01-31,28.81,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250129-0069,2025-01-29,34.5,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250129-0068,2025-01-29,15.39,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250128-0067,2025-01-28,34.28,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20250128-0066,2025-01-28,54.7,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20250128-0065,2025-01-28,27.45,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20250127-0064,2025-01-27,102.21,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20250126-0061,2025-01-26,100.3,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
